area,age,gender,number
Trans Nzoia,8,total,27069
Trans Nzoia,9,male,15364
Trans Nzoia,9,female,15211
Trans Nzoia,9,total,30575
Trans Nzoia,10,male,15532
Trans Nzoia,10,female,14796
Trans Nzoia,10,total,30328
Trans Nzoia,11,male,13934
Trans Nzoia,11,female,14535
Trans Nzoia,11,total,28469
Trans Nzoia,12,male,15568
Trans Nzoia,12,female,15057
Trans Nzoia,12,total,30625
Trans Nzoia,13,male,15319
Trans Nzoia,13,female,15296
Trans Nzoia,13,total,30615
Trans Nzoia,14,male,14803
Trans Nzoia,14,female,14508
Trans Nzoia,14,total,29311
Trans Nzoia,15,male,14321
Trans Nzoia,15,female,13981
Trans Nzoia,15,total,28302
Trans Nzoia,16,male,13191
Trans Nzoia,16,female,13001
Trans Nzoia,16,total,26192
Trans Nzoia,17,male,13947
Trans Nzoia,17,female,13013
Trans Nzoia,17,total,26960
Trans Nzoia,18,male,10561
Trans Nzoia,18,female,9909
Trans Nzoia,18,total,20470
Trans Nzoia,19,male,11609
Trans Nzoia,19,female,11011
Trans Nzoia,19,total,22620
Trans Nzoia,20,male,9718
Trans Nzoia,20,female,10000
Trans Nzoia,20,total,19718
Trans Nzoia,21,male,8222
Trans Nzoia,21,female,8662
Trans Nzoia,21,total,16884
Trans Nzoia,22,male,7874
Trans Nzoia,22,female,8675
Trans Nzoia,22,total,16549
Trans Nzoia,23,male,7892
Trans Nzoia,23,female,8990
Trans Nzoia,23,total,16882
Trans Nzoia,24,male,7051
Trans Nzoia,24,female,8024
Trans Nzoia,24,total,15075
Trans Nzoia,25,male,7691
Trans Nzoia,25,female,8648
Trans Nzoia,25,total,16339
Trans Nzoia,26,male,6134
Trans Nzoia,26,female,7340
Trans Nzoia,26,total,13474
Trans Nzoia,27,male,6768
Trans Nzoia,27,female,7506
Trans Nzoia,27,total,14274
Trans Nzoia,28,male,5195
Trans Nzoia,28,female,6051
Trans Nzoia,28,total,11246
Trans Nzoia,29,male,5937
Trans Nzoia,29,female,6679
Trans Nzoia,29,total,12616
Trans Nzoia,30,male,7110
Trans Nzoia,30,female,8123
Trans Nzoia,30,total,15233
Trans Nzoia,31,male,5327
Trans Nzoia,31,female,6067
Trans Nzoia,31,total,11394
Trans Nzoia,32,male,6924
Trans Nzoia,32,female,7811
Trans Nzoia,32,total,14735
Trans Nzoia,33,male,5557
Trans Nzoia,33,female,6669
Trans Nzoia,33,total,12226
Trans Nzoia,34,male,5197
Trans Nzoia,34,female,5755
Trans Nzoia,34,total,10952
Trans Nzoia,35,male,6596
Trans Nzoia,35,female,6582
Trans Nzoia,35,total,13178
Trans Nzoia,36,male,4668
Trans Nzoia,36,female,4713
Trans Nzoia,36,total,9381
Trans Nzoia,37,male,4868
Trans Nzoia,37,female,4491
Trans Nzoia,37,total,9359
Trans Nzoia,38,male,3769
Trans Nzoia,38,female,3575
Trans Nzoia,38,total,7344
Trans Nzoia,39,male,4154
Trans Nzoia,39,female,3892
Trans Nzoia,39,total,8046
Trans Nzoia,40,male,4910
Trans Nzoia,40,female,4809
Trans Nzoia,40,total,9719
Trans Nzoia,41,male,4599
Trans Nzoia,41,female,4866
Trans Nzoia,41,total,9465
Trans Nzoia,42,male,4821
Trans Nzoia,42,female,4851
Trans Nzoia,42,total,9672
Trans Nzoia,43,male,4270
Trans Nzoia,43,female,4524
Trans Nzoia,43,total,8794
Trans Nzoia,44,male,3186
Trans Nzoia,44,female,3234
Trans Nzoia,44,total,6420
Trans Nzoia,45,male,4688
Trans Nzoia,45,female,4650
Trans Nzoia,45,total,9338
Trans Nzoia,46,male,3380
Trans Nzoia,46,female,3312
Trans Nzoia,46,total,6692
Trans Nzoia,47,male,3478
Trans Nzoia,47,female,3547
Trans Nzoia,47,total,7025
Trans Nzoia,48,male,2449
Trans Nzoia,48,female,2451
Trans Nzoia,48,total,4900
Trans Nzoia,49,male,2872
Trans Nzoia,49,female,2849
Trans Nzoia,49,total,5721
Trans Nzoia,50,male,3124
Trans Nzoia,50,female,3271
Trans Nzoia,50,total,6395
Trans Nzoia,51,male,2656
Trans Nzoia,51,female,2881
Trans Nzoia,51,total,5537
Trans Nzoia,52,male,2367
Trans Nzoia,52,female,2589
Trans Nzoia,52,total,4956
Trans Nzoia,53,male,2156
Trans Nzoia,53,female,2294
Trans Nzoia,53,total,4450
Trans Nzoia,54,male,2216
Trans Nzoia,54,female,2382
Trans Nzoia,54,total,4598
Trans Nzoia,55,male,2273
Trans Nzoia,55,female,2267
Trans Nzoia,55,total,4540
Trans Nzoia,56,male,2115
Trans Nzoia,56,female,2434
Trans Nzoia,56,total,4549
Trans Nzoia,57,male,2206
Trans Nzoia,57,female,2951
Trans Nzoia,57,total,5157
Trans Nzoia,58,male,1893
Trans Nzoia,58,female,2146
Trans Nzoia,58,total,4039
Trans Nzoia,59,male,2401
Trans Nzoia,59,female,2409
Trans Nzoia,59,total,4810
Trans Nzoia,60,male,2329
Trans Nzoia,60,female,2314
Trans Nzoia,60,total,4643
Trans Nzoia,61,male,1960
Trans Nzoia,61,female,2023
Trans Nzoia,61,total,3983
Trans Nzoia,62,male,1573
Trans Nzoia,62,female,1603
Trans Nzoia,62,total,3176
Trans Nzoia,63,male,1756
Trans Nzoia,63,female,1829
Trans Nzoia,63,total,3585
Trans Nzoia,64,male,1189
Trans Nzoia,64,female,1313
Trans Nzoia,64,total,2502
Trans Nzoia,65,male,1676
Trans Nzoia,65,female,1835
Trans Nzoia,65,total,3511
Trans Nzoia,66,male,998
Trans Nzoia,66,female,1082
Trans Nzoia,66,total,2080
Trans Nzoia,67,male,1486
Trans Nzoia,67,female,1686
Trans Nzoia,67,total,3172
Trans Nzoia,68,male,731
Trans Nzoia,68,female,696
Trans Nzoia,68,total,1427
Trans Nzoia,69,male,1246
Trans Nzoia,69,female,1241
Trans Nzoia,69,total,2487
Trans Nzoia,70,male,1176
Trans Nzoia,70,female,1371
Trans Nzoia,70,total,2547
Trans Nzoia,71,male,1039
Trans Nzoia,71,female,1122
Trans Nzoia,71,total,2161
Trans Nzoia,72,male,812
Trans Nzoia,72,female,754
Trans Nzoia,72,total,1566
Trans Nzoia,73,male,760
Trans Nzoia,73,female,825
Trans Nzoia,73,total,1585
Trans Nzoia,74,male,584
Trans Nzoia,74,female,706
Trans Nzoia,74,total,1290
Trans Nzoia,75,male,601
Trans Nzoia,75,female,739
Trans Nzoia,75,total,1340
Trans Nzoia,76,male,483
Trans Nzoia,76,female,652
Trans Nzoia,76,total,1135
Trans Nzoia,77,male,584
Trans Nzoia,77,female,733
Trans Nzoia,77,total,1317
Trans Nzoia,78,male,326
Trans Nzoia,78,female,365
Trans Nzoia,78,total,691
Trans Nzoia,79,male,353
Trans Nzoia,79,female,571
Trans Nzoia,79,total,924
Trans Nzoia,80,male,457
Trans Nzoia,80,female,582
Trans Nzoia,80,total,1039
Trans Nzoia,81,male,270
Trans Nzoia,81,female,349
Trans Nzoia,81,total,619
Trans Nzoia,82,male,259
Trans Nzoia,82,female,318
Trans Nzoia,82,total,577
Trans Nzoia,83,male,344
Trans Nzoia,83,female,400
Trans Nzoia,83,total,744
Trans Nzoia,84,male,228
Trans Nzoia,84,female,293
Trans Nzoia,84,total,521
Trans Nzoia,85,male,216
Trans Nzoia,85,female,326
Trans Nzoia,85,total,542
Trans Nzoia,86,male,151
Trans Nzoia,86,female,214
Trans Nzoia,86,total,365
Trans Nzoia,87,male,231
Trans Nzoia,87,female,334
Trans Nzoia,87,total,565
Trans Nzoia,88,male,108
Trans Nzoia,88,female,114
Trans Nzoia,88,total,222
Trans Nzoia,89,male,180
Trans Nzoia,89,female,330
Trans Nzoia,89,total,510
Trans Nzoia,90,male,60
Trans Nzoia,90,female,150
Trans Nzoia,90,total,210
Trans Nzoia,91,male,102
Trans Nzoia,91,female,121
Trans Nzoia,91,total,223
Trans Nzoia,92,male,64
Trans Nzoia,92,female,51
Trans Nzoia,92,total,115
Trans Nzoia,93,male,58
Trans Nzoia,93,female,80
Trans Nzoia,93,total,138
Trans Nzoia,94,male,38
Trans Nzoia,94,female,52
Trans Nzoia,94,total,90
Trans Nzoia,95,male,84
Trans Nzoia,95,female,119
Trans Nzoia,95,total,203
Trans Nzoia,96,male,25
Trans Nzoia,96,female,51
Trans Nzoia,96,total,76
Trans Nzoia,97,male,41
Trans Nzoia,97,female,52
Trans Nzoia,97,total,93
Trans Nzoia,98,male,15
Trans Nzoia,98,female,26
Trans Nzoia,98,total,41
Trans Nzoia,99,male,24
Trans Nzoia,99,female,60
Trans Nzoia,99,total,84
Trans Nzoia,100+,male,31
Trans Nzoia,100+,female,125
Trans Nzoia,100+,total,156
Trans Nzoia,Not Stated,male,1
Trans Nzoia,Not Stated,female,3
Trans Nzoia,Not Stated,total,4
Uasin Gishu,0,male,13650
Uasin Gishu,0,female,13823
Uasin Gishu,0,total,27473
Uasin Gishu,1,male,13849
Uasin Gishu,1,female,13774
Uasin Gishu,1,total,27623
Uasin Gishu,2,male,13952
Uasin Gishu,2,female,13639
Uasin Gishu,2,total,27591
Uasin Gishu,3,male,14238
Uasin Gishu,3,female,14562
Uasin Gishu,3,total,28800
Uasin Gishu,4,male,14657
Uasin Gishu,4,female,14079
Uasin Gishu,4,total,28736
Uasin Gishu,5,male,13999
Uasin Gishu,5,female,13261
Uasin Gishu,5,total,27260
Uasin Gishu,6,male,14187
Uasin Gishu,6,female,14005
Uasin Gishu,6,total,28192
Uasin Gishu,7,male,14259
Uasin Gishu,7,female,13940
Uasin Gishu,7,total,28199
Uasin Gishu,8,male,13486
Uasin Gishu,8,female,13394
Uasin Gishu,8,total,26880
Uasin Gishu,9,male,15011
Uasin Gishu,9,female,15010
Uasin Gishu,9,total,30021
Uasin Gishu,10,male,14899
Uasin Gishu,10,female,14525
Uasin Gishu,10,total,29424
Uasin Gishu,11,male,13880
Uasin Gishu,11,female,14205
Uasin Gishu,11,total,28085
Uasin Gishu,12,male,15311
Uasin Gishu,12,female,15176
Uasin Gishu,12,total,30487
Uasin Gishu,13,male,14909
Uasin Gishu,13,female,15356
Uasin Gishu,13,total,30265
Uasin Gishu,14,male,14327
Uasin Gishu,14,female,14272
Uasin Gishu,14,total,28599
Uasin Gishu,15,male,13886
Uasin Gishu,15,female,13934
Uasin Gishu,15,total,27820
Uasin Gishu,16,male,13317
Uasin Gishu,16,female,13797
Uasin Gishu,16,total,27114
Uasin Gishu,17,male,14077
Uasin Gishu,17,female,13889
Uasin Gishu,17,total,27966
Uasin Gishu,18,male,11017
Uasin Gishu,18,female,11113
Uasin Gishu,18,total,22130
Uasin Gishu,19,male,13368
Uasin Gishu,19,female,13533
Uasin Gishu,19,total,26901
Uasin Gishu,20,male,11979
Uasin Gishu,20,female,13076
Uasin Gishu,20,total,25055
Uasin Gishu,21,male,12355
Uasin Gishu,21,female,13206
Uasin Gishu,21,total,25561
Uasin Gishu,22,male,12039
Uasin Gishu,22,female,12951
Uasin Gishu,22,total,24990
Uasin Gishu,23,male,12860
Uasin Gishu,23,female,13946
Uasin Gishu,23,total,26806
Uasin Gishu,24,male,12256
Uasin Gishu,24,female,12947
Uasin Gishu,24,total,25203
Uasin Gishu,25,male,13003
Uasin Gishu,25,female,13112
Uasin Gishu,25,total,26115
Uasin Gishu,26,male,10751
Uasin Gishu,26,female,11241
Uasin Gishu,26,total,21992
Uasin Gishu,27,male,10741
Uasin Gishu,27,female,11069
Uasin Gishu,27,total,21810
Uasin Gishu,28,male,8363
Uasin Gishu,28,female,8730
Uasin Gishu,28,total,17093
Uasin Gishu,29,male,9282
Uasin Gishu,29,female,9903
Uasin Gishu,29,total,19185
Uasin Gishu,30,male,10768
Uasin Gishu,30,female,11468
Uasin Gishu,30,total,22236
Uasin Gishu,31,male,8078
Uasin Gishu,31,female,8307
Uasin Gishu,31,total,16385
Uasin Gishu,32,male,10261
Uasin Gishu,32,female,10835
Uasin Gishu,32,total,21096
Uasin Gishu,33,male,8387
Uasin Gishu,33,female,9235
Uasin Gishu,33,total,17622
Uasin Gishu,34,male,7816
Uasin Gishu,34,female,8298
Uasin Gishu,34,total,16114
Uasin Gishu,35,male,10039
Uasin Gishu,35,female,9778
Uasin Gishu,35,total,19817
Uasin Gishu,36,male,6872
Uasin Gishu,36,female,6301
Uasin Gishu,36,total,13173
Uasin Gishu,37,male,7072
Uasin Gishu,37,female,6239
Uasin Gishu,37,total,13311
Uasin Gishu,38,male,5188
Uasin Gishu,38,female,4797
Uasin Gishu,38,total,9985
Uasin Gishu,39,male,6214
Uasin Gishu,39,female,5718
Uasin Gishu,39,total,11932
Uasin Gishu,40,male,6989
Uasin Gishu,40,female,6336
Uasin Gishu,40,total,13325
Uasin Gishu,41,male,6794
Uasin Gishu,41,female,5958
Uasin Gishu,41,total,12752
Uasin Gishu,42,male,6256
Uasin Gishu,42,female,5646
Uasin Gishu,42,total,11902
Uasin Gishu,43,male,5243
Uasin Gishu,43,female,5191
Uasin Gishu,43,total,10434
Uasin Gishu,44,male,4262
Uasin Gishu,44,female,3927
Uasin Gishu,44,total,8189
Uasin Gishu,45,male,6936
Uasin Gishu,45,female,6068
Uasin Gishu,45,total,13004
Uasin Gishu,46,male,4710
Uasin Gishu,46,female,4431
Uasin Gishu,46,total,9141
Uasin Gishu,47,male,4880
Uasin Gishu,47,female,4528
Uasin Gishu,47,total,9408
Uasin Gishu,48,male,3169
Uasin Gishu,48,female,2945
Uasin Gishu,48,total,6114
Uasin Gishu,49,male,3990
Uasin Gishu,49,female,3704
Uasin Gishu,49,total,7694
Uasin Gishu,50,male,4214
Uasin Gishu,50,female,3829
Uasin Gishu,50,total,8043
Uasin Gishu,51,male,3353
Uasin Gishu,51,female,3057
Uasin Gishu,51,total,6410
Uasin Gishu,52,male,2937
Uasin Gishu,52,female,2757
Uasin Gishu,52,total,5694
Uasin Gishu,53,male,2354
Uasin Gishu,53,female,2152
Uasin Gishu,53,total,4506
Uasin Gishu,54,male,2708
Uasin Gishu,54,female,2415
Uasin Gishu,54,total,5123
Uasin Gishu,55,male,2641
Uasin Gishu,55,female,2085
Uasin Gishu,55,total,4726
Uasin Gishu,56,male,2373
Uasin Gishu,56,female,2429
Uasin Gishu,56,total,4802
Uasin Gishu,57,male,2520
Uasin Gishu,57,female,3012
Uasin Gishu,57,total,5532
Uasin Gishu,58,male,2312
Uasin Gishu,58,female,2613
Uasin Gishu,58,total,4925
Uasin Gishu,59,male,2498
Uasin Gishu,59,female,2293
Uasin Gishu,59,total,4791
Uasin Gishu,60,male,2448
Uasin Gishu,60,female,2376
Uasin Gishu,60,total,4824
Uasin Gishu,61,male,1878
Uasin Gishu,61,female,1875
Uasin Gishu,61,total,3753
Uasin Gishu,62,male,1531
Uasin Gishu,62,female,1493
Uasin Gishu,62,total,3024
Uasin Gishu,63,male,1497
Uasin Gishu,63,female,1552
Uasin Gishu,63,total,3049
Uasin Gishu,64,male,1165
Uasin Gishu,64,female,1166
Uasin Gishu,64,total,2331
Uasin Gishu,65,male,1677
Uasin Gishu,65,female,1741
Uasin Gishu,65,total,3418
Uasin Gishu,66,male,956
Uasin Gishu,66,female,1055
Uasin Gishu,66,total,2011
Uasin Gishu,67,male,1678
Uasin Gishu,67,female,1782
Uasin Gishu,67,total,3460
Uasin Gishu,68,male,723
Uasin Gishu,68,female,714
Uasin Gishu,68,total,1437
Uasin Gishu,69,male,1153
Uasin Gishu,69,female,1164
Uasin Gishu,69,total,2317
Uasin Gishu,70,male,1223
Uasin Gishu,70,female,1439
Uasin Gishu,70,total,2662
Uasin Gishu,71,male,991
Uasin Gishu,71,female,1004
Uasin Gishu,71,total,1995
Uasin Gishu,72,male,733
Uasin Gishu,72,female,701
Uasin Gishu,72,total,1434
Uasin Gishu,73,male,650
Uasin Gishu,73,female,597
Uasin Gishu,73,total,1247
Uasin Gishu,74,male,626
Uasin Gishu,74,female,733
Uasin Gishu,74,total,1359
Uasin Gishu,75,male,604
Uasin Gishu,75,female,792
Uasin Gishu,75,total,1396
Uasin Gishu,76,male,622
Uasin Gishu,76,female,824
Uasin Gishu,76,total,1446
Uasin Gishu,77,male,538
Uasin Gishu,77,female,586
Uasin Gishu,77,total,1124
Uasin Gishu,78,male,298
Uasin Gishu,78,female,310
Uasin Gishu,78,total,608
Uasin Gishu,79,male,443
Uasin Gishu,79,female,700
Uasin Gishu,79,total,1143
Uasin Gishu,80,male,474
Uasin Gishu,80,female,697
Uasin Gishu,80,total,1171
Uasin Gishu,81,male,268
Uasin Gishu,81,female,390
Uasin Gishu,81,total,658
Uasin Gishu,82,male,265
Uasin Gishu,82,female,232
Uasin Gishu,82,total,497
Uasin Gishu,83,male,281
Uasin Gishu,83,female,313
Uasin Gishu,83,total,594
Uasin Gishu,84,male,260
Uasin Gishu,84,female,385
Uasin Gishu,84,total,645
Uasin Gishu,85,male,206
Uasin Gishu,85,female,335
Uasin Gishu,85,total,541
Uasin Gishu,86,male,153
Uasin Gishu,86,female,205
Uasin Gishu,86,total,358
Uasin Gishu,87,male,181
Uasin Gishu,87,female,219
Uasin Gishu,87,total,400
Uasin Gishu,88,male,103
Uasin Gishu,88,female,111
Uasin Gishu,88,total,214
Uasin Gishu,89,male,181
Uasin Gishu,89,female,388
Uasin Gishu,89,total,569
Uasin Gishu,90,male,107
Uasin Gishu,90,female,215
Uasin Gishu,90,total,322
Uasin Gishu,91,male,80
Uasin Gishu,91,female,115
Uasin Gishu,91,total,195
Uasin Gishu,92,male,67
Uasin Gishu,92,female,75
Uasin Gishu,92,total,142
Uasin Gishu,93,male,76
Uasin Gishu,93,female,64
Uasin Gishu,93,total,140
Uasin Gishu,94,male,45
Uasin Gishu,94,female,106
Uasin Gishu,94,total,151
Uasin Gishu,95,male,124
Uasin Gishu,95,female,164
Uasin Gishu,95,total,288
Uasin Gishu,96,male,34
Uasin Gishu,96,female,53
Uasin Gishu,96,total,87
Uasin Gishu,97,male,46
Uasin Gishu,97,female,59
Uasin Gishu,97,total,105
Uasin Gishu,98,male,25
Uasin Gishu,98,female,24
Uasin Gishu,98,total,49
Uasin Gishu,99,male,35
Uasin Gishu,99,female,94
Uasin Gishu,99,total,129
Uasin Gishu,100+,male,73
Uasin Gishu,100+,female,218
Uasin Gishu,100+,total,291
Uasin Gishu,Not Stated,male,9
Uasin Gishu,Not Stated,female,3
Uasin Gishu,Not Stated,total,12
Elgeyo/Marakwet,0,male,5668
Elgeyo/Marakwet,0,female,5731
Elgeyo/Marakwet,0,total,11399
Elgeyo/Marakwet,1,male,5888
Elgeyo/Marakwet,1,female,5634
Elgeyo/Marakwet,1,total,11522
Elgeyo/Marakwet,2,male,5915
Elgeyo/Marakwet,2,female,5830
Elgeyo/Marakwet,2,total,11745
Elgeyo/Marakwet,3,male,6344
Elgeyo/Marakwet,3,female,6442
Elgeyo/Marakwet,3,total,12786
Elgeyo/Marakwet,4,male,6771
Elgeyo/Marakwet,4,female,6709
Elgeyo/Marakwet,4,total,13480
Elgeyo/Marakwet,5,male,6654
Elgeyo/Marakwet,5,female,6480
Elgeyo/Marakwet,5,total,13134
Elgeyo/Marakwet,6,male,6705
Elgeyo/Marakwet,6,female,6616
Elgeyo/Marakwet,6,total,13321
Elgeyo/Marakwet,7,male,6605
Elgeyo/Marakwet,7,female,6458
Elgeyo/Marakwet,7,total,13063
Elgeyo/Marakwet,8,male,5932
Elgeyo/Marakwet,8,female,5842
Elgeyo/Marakwet,8,total,11774
Elgeyo/Marakwet,9,male,6876
Elgeyo/Marakwet,9,female,6533
Elgeyo/Marakwet,9,total,13409
Elgeyo/Marakwet,10,male,6846
Elgeyo/Marakwet,10,female,6615
Elgeyo/Marakwet,10,total,13461
Elgeyo/Marakwet,11,male,6052
Elgeyo/Marakwet,11,female,6247
Elgeyo/Marakwet,11,total,12299
Elgeyo/Marakwet,12,male,6935
Elgeyo/Marakwet,12,female,6739
Elgeyo/Marakwet,12,total,13674
Elgeyo/Marakwet,13,male,6584
Elgeyo/Marakwet,13,female,6720
Elgeyo/Marakwet,13,total,13304
Elgeyo/Marakwet,14,male,6489
Elgeyo/Marakwet,14,female,6314
Elgeyo/Marakwet,14,total,12803
Elgeyo/Marakwet,15,male,6431
Elgeyo/Marakwet,15,female,6242
Elgeyo/Marakwet,15,total,12673
Elgeyo/Marakwet,16,male,5775
Elgeyo/Marakwet,16,female,5768
Elgeyo/Marakwet,16,total,11543
Elgeyo/Marakwet,17,male,5904
Elgeyo/Marakwet,17,female,5541
Elgeyo/Marakwet,17,total,11445
Elgeyo/Marakwet,18,male,4479
Elgeyo/Marakwet,18,female,4289
Elgeyo/Marakwet,18,total,8768
Elgeyo/Marakwet,19,male,5551
Elgeyo/Marakwet,19,female,5272
Elgeyo/Marakwet,19,total,10823
Elgeyo/Marakwet,20,male,4989
Elgeyo/Marakwet,20,female,4813
Elgeyo/Marakwet,20,total,9802
Elgeyo/Marakwet,21,male,4515
Elgeyo/Marakwet,21,female,4408
Elgeyo/Marakwet,21,total,8923
Elgeyo/Marakwet,22,male,4133
Elgeyo/Marakwet,22,female,4106
Elgeyo/Marakwet,22,total,8239
Elgeyo/Marakwet,23,male,4113
Elgeyo/Marakwet,23,female,4275
Elgeyo/Marakwet,23,total,8388
Elgeyo/Marakwet,24,male,3657
Elgeyo/Marakwet,24,female,3857
Elgeyo/Marakwet,24,total,7514
Elgeyo/Marakwet,25,male,4241
Elgeyo/Marakwet,25,female,4278
Elgeyo/Marakwet,25,total,8519
Elgeyo/Marakwet,26,male,3217
Elgeyo/Marakwet,26,female,3405
Elgeyo/Marakwet,26,total,6622
Elgeyo/Marakwet,27,male,3361
Elgeyo/Marakwet,27,female,3411
Elgeyo/Marakwet,27,total,6772
Elgeyo/Marakwet,28,male,2491
Elgeyo/Marakwet,28,female,2575
Elgeyo/Marakwet,28,total,5066
Elgeyo/Marakwet,29,male,2973
Elgeyo/Marakwet,29,female,3030
Elgeyo/Marakwet,29,total,6003
Elgeyo/Marakwet,30,male,3408
Elgeyo/Marakwet,30,female,3650
Elgeyo/Marakwet,30,total,7058
Elgeyo/Marakwet,31,male,2522
Elgeyo/Marakwet,31,female,2629
Elgeyo/Marakwet,31,total,5151
Elgeyo/Marakwet,32,male,3098
Elgeyo/Marakwet,32,female,3359
Elgeyo/Marakwet,32,total,6457
Elgeyo/Marakwet,33,male,2645
Elgeyo/Marakwet,33,female,2893
Elgeyo/Marakwet,33,total,5538
Elgeyo/Marakwet,34,male,2245
Elgeyo/Marakwet,34,female,2499
Elgeyo/Marakwet,34,total,4744
Elgeyo/Marakwet,35,male,3517
Elgeyo/Marakwet,35,female,3316
Elgeyo/Marakwet,35,total,6833
Elgeyo/Marakwet,36,male,1982
Elgeyo/Marakwet,36,female,1736
Elgeyo/Marakwet,36,total,3718
Elgeyo/Marakwet,37,male,2168
Elgeyo/Marakwet,37,female,1835
Elgeyo/Marakwet,37,total,4003
Elgeyo/Marakwet,38,male,1311
Elgeyo/Marakwet,38,female,1213
Elgeyo/Marakwet,38,total,2524
Elgeyo/Marakwet,39,male,1813
Elgeyo/Marakwet,39,female,1751
Elgeyo/Marakwet,39,total,3564
Elgeyo/Marakwet,40,male,2197
Elgeyo/Marakwet,40,female,1874
Elgeyo/Marakwet,40,total,4071
Elgeyo/Marakwet,41,male,2154
Elgeyo/Marakwet,41,female,2028
Elgeyo/Marakwet,41,total,4182
Elgeyo/Marakwet,42,male,2052
Elgeyo/Marakwet,42,female,1931
Elgeyo/Marakwet,42,total,3983
Elgeyo/Marakwet,43,male,1750
Elgeyo/Marakwet,43,female,1759
Elgeyo/Marakwet,43,total,3509
Elgeyo/Marakwet,44,male,1183
Elgeyo/Marakwet,44,female,1273
Elgeyo/Marakwet,44,total,2456
Elgeyo/Marakwet,45,male,3044
Elgeyo/Marakwet,45,female,2753
Elgeyo/Marakwet,45,total,5797
Elgeyo/Marakwet,46,male,1564
